ï»¿Time_s      	Left_FrontWheelSpeed	Right_FrontWheelSpeed
      1.5715	      0.0000	      0.0000
      1.5915	      0.0000	      0.0000
      1.6121	      0.0000	      0.0000
      1.6317	      0.0000	      0.0000
      1.6518	      0.0000	      0.0000
      1.6715	      0.0000	      0.0000
      1.6915	      0.0000	      0.0000
      1.7115	      0.0000	      0.0000
      1.7318	      0.0000	      0.0000
      1.7518	      0.0000	      0.0000
      1.7715	      0.0000	      0.0000
      1.7916	      0.0000	      0.0000
      1.8115	      0.0000	      0.0000
      1.8317	      0.0000	      0.0000
      1.8518	      0.0000	      0.0000
      1.8715	      0.0000	      0.0000
      1.8916	      0.0000	      0.0000
      1.9115	      0.0000	      0.0000
      1.9317	      0.0000	      0.0000
      1.9518	      0.0000	      0.0000
      1.9715	      0.0000	      0.0000
      1.9916	      0.0000	      0.0000
      2.0122	      0.0000	      0.0000
      2.0318	      0.0000	      0.0000
      2.0518	      0.0000	      0.0000
      2.0716	      0.0000	      0.0000
      2.0916	      0.0000	      0.0000
      2.1116	      0.0000	      0.0000
      2.1318	      0.0000	      0.0000
      2.1518	      0.0000	      0.0000
      2.1716	      0.0000	      0.0000
      2.1916	      0.0000	      0.0000
      2.2122	      0.0000	      0.0000
      2.2318	      0.0000	      0.0000
      2.2518	      0.0000	      0.0000
      2.2715	      0.0000	      0.0000
      2.2916	      0.0000	      0.0000
      2.3117	      0.0000	      0.0000
      2.3319	      0.0000	      0.0000
      2.3518	      0.0000	      0.0000
      2.3716	      0.0000	      0.0000
      2.3916	      0.0000	      0.0000
      2.4116	      0.0000	      0.0000
      2.4318	      0.0000	      0.0000
      2.4519	      0.0000	      0.0000
      2.4715	      0.0000	      0.0000
      2.4916	      0.0000	      0.0000
      2.5116	      0.0000	      0.0000
      2.5319	      0.0000	      0.0000
      2.5518	      0.0000	      0.0000
      2.5716	      0.0000	      0.0000
      2.5916	      0.0000	      0.0000
      2.6116	      0.0000	      0.0000
      2.6319	      0.0000	      0.0000
      2.6518	      0.0000	      0.0000
      2.6716	      0.0000	      0.0000
      2.6917	      0.0000	      0.0000
      2.7117	      0.0000	      0.0000
      2.7318	      0.0000	      0.0000
      2.7519	      0.0000	      0.0000
      2.7716	      0.0000	      0.0000
      2.7917	      0.0000	      0.0000
      2.8116	      0.0000	      0.0000
      2.8319	      0.0000	      0.0000
      2.8519	      0.0000	      0.0000
      2.8717	      0.0000	      0.0000
      2.8917	      0.0000	      0.0000
      2.9117	      0.0000	      0.0000
      2.9320	      0.0000	      0.0000
      2.9519	      0.0000	      0.0000
      2.9716	      0.0000	      0.0000
      2.9917	      0.0000	      0.0000
      3.0116	      0.0000	      0.0000
      3.0319	      0.0000	      0.0000
      3.0520	      0.0000	      0.0000
      3.0717	      0.0000	      0.0000
      3.0917	      0.0000	      0.0000
      3.1117	      0.0000	      0.0000
      3.1319	      0.0000	      0.0000
      3.1519	      0.0000	      0.0000
      3.1717	      0.0000	      0.0000
      3.1917	      0.0000	      0.0000
      3.2116	      0.0000	      0.0000
      3.2319	      0.0000	      0.0000
      3.2519	      0.0000	      0.0000
      3.2717	      0.0000	      0.0000
      3.2917	      0.0000	      0.0000
      3.3118	      0.0000	      0.0000
      3.3319	      0.0000	      0.0000
      3.3520	      0.0000	      0.0000
      3.3716	      0.0000	      0.0000
      3.3917	      0.0000	      0.0000
      3.4117	      0.0000	      0.0000
      3.4318	      0.0000	      0.0000
      3.4519	      0.0000	      0.0000
      3.4717	      0.0000	      0.0000
      3.4917	      0.0000	      0.0000
      3.5117	      0.0000	      0.0000
      3.5320	      0.0000	      0.0000
      3.5519	      0.0000	      0.0000
      3.5717	      0.0000	      0.0000
      3.5918	      0.0000	      0.0000
      3.6117	      0.0000	      0.0000
      3.6318	      0.0000	      0.0000
      3.6520	      0.0000	      0.0000
      3.6716	      0.0000	      0.0000
      3.6918	      0.0000	      0.0000
      3.7118	      0.0000	      0.0000
      3.7319	      0.0000	      0.0000
      3.7519	      0.0000	      0.0000
      3.7717	      0.0000	      0.0000
      3.7917	      0.0000	      0.0000
      3.8117	      0.0000	      0.0000
      3.8319	      0.0000	      0.0000
      3.8519	      0.0000	      0.0000
      3.8717	      0.0000	      0.0000
      3.8918	      0.0000	      0.0000
      3.9118	      0.0000	      0.0000
      3.9322	      0.0000	      0.0000
      3.9520	      0.0000	      0.0000
      3.9717	      0.0000	      0.0000
      3.9918	      0.0000	      0.0000
      4.0117	      0.0000	      0.0000
      4.0320	      0.0000	      0.0000
      4.0520	      0.0000	      0.0000
      4.0718	      0.0000	      0.0000
      4.0918	      0.0000	      0.0000
      4.1118	      0.0000	      0.0000
      4.1320	      0.0000	      0.0000
      4.1520	      0.0000	      0.0000
      4.1717	      0.0000	      0.0000
      4.1918	      0.0000	      0.0000
      4.2117	      0.0000	      0.0000
      4.2320	      0.0000	      0.0000
      4.2520	      0.0000	      0.0000
      4.2717	      0.0000	      0.0000
      4.2918	      0.0000	      0.0000
      4.3119	      0.0000	      0.0000
      4.3320	      0.0000	      0.0000
      4.3520	      0.0000	      0.0000
      4.3718	      0.0000	      0.0000
      4.3918	      0.0000	      0.0000
      4.4117	      0.0000	      0.0000
      4.4320	      0.0000	      0.0000
      4.4521	      0.0000	      0.0000
      4.4718	      0.0000	      0.0000
      4.4918	      0.0000	      0.0000
      4.5119	      0.0000	      0.0000
      4.5320	      0.0000	      0.0000
      4.5521	      0.0000	      0.0000
      4.5718	      0.0000	      0.0000
      4.5919	      0.0000	      0.0000
      4.6118	      0.0000	      0.0000
      4.6321	      0.0000	      0.0000
      4.6520	      0.0000	      0.0000
      4.6718	      0.0000	      0.0000
      4.6919	      0.0000	      0.0000
      4.7119	      0.0000	      0.0000
      4.7321	      0.0000	      0.0000
      4.7521	      0.0000	      0.0000
      4.7717	      0.0000	      0.0000
      4.7919	      0.0000	      0.0000
      4.8118	      0.0000	      0.0000
      4.8320	      0.0000	      0.0000
      4.8521	      0.0000	      0.0000
      4.8718	      0.0000	      0.0000
      4.8919	      0.0000	      0.0000
      4.9119	      0.0000	      0.0000
      4.9323	      0.0000	      0.0000
      4.9521	      0.0000	      0.0000
      4.9718	      0.0000	      0.0000
      4.9919	      0.0000	      0.0000
      5.0118	      0.0000	      0.0000
      5.0321	      0.0000	      0.0000
      5.0521	      0.0000	      0.0000
      5.0718	      0.0000	      0.0000
      5.0919	      0.0000	      0.0000
      5.1119	      0.0000	      0.0000
      5.1320	      0.0000	      0.0000
      5.1521	      0.0000	      0.0000
      5.1719	      0.0000	      0.0000
      5.1919	      0.0000	      0.0000
      5.2118	      0.0000	      0.0000
      5.2321	      0.0000	      0.0000
      5.2521	      0.0000	      0.0000
      5.2719	      0.0000	      0.0000
      5.2919	      0.0000	      0.0000
      5.3120	      0.0000	      0.0000
      5.3321	      0.0000	      0.0000
      5.3521	      0.0000	      0.0000
      5.3718	      0.0000	      0.0000
      5.3919	      0.0000	      0.0000
      5.4119	      0.0000	      0.0000
      5.4321	      0.0000	      0.0000
      5.4522	      0.0000	      0.0000
      5.4718	      0.0000	      0.0000
      5.4919	      0.0000	      0.0000
      5.5120	      0.0000	      0.0000
      5.5320	      0.0000	      0.0000
      5.5521	      0.0000	      0.0000
      5.5718	      0.0000	      0.0000
      5.5920	      0.0000	      0.0000
      5.6118	      0.0000	      0.0000
      5.6322	      0.0000	      0.0000
      5.6522	      0.0000	      0.0000
      5.6719	      0.0000	      0.0000
      5.6920	      0.0000	      0.0000
      5.7120	      0.0000	      0.0000
      5.7321	      0.0000	      0.0000
      5.7522	      0.0000	      0.0000
      5.7719	      0.0000	      0.0000
      5.7920	      0.0000	      0.0000
      5.8119	      0.0000	      0.0000
      5.8321	      0.0000	      0.0000
      5.8522	      0.0000	      0.0000
      5.8719	      0.0000	      0.0000
      5.8920	      0.0000	      0.0000
      5.9120	      0.0000	      0.0000
      5.9323	      0.0000	      0.0000
      5.9521	      0.0000	      0.0000
      5.9719	      0.0000	      0.0000
      5.9920	      0.0000	      0.0000
      6.0119	      0.0000	      0.0000
      6.0321	      0.0000	      0.0000
      6.0522	      0.0000	      0.0000
      6.0718	      0.0000	      0.0000
      6.0920	      0.0000	      0.0000
      6.1121	      0.0000	      0.0000
      6.1322	      0.0000	      0.0000
      6.1522	      0.0000	      0.0000
      6.1720	      0.0000	      0.0000
      6.1920	      0.0000	      0.0000
      6.2119	      0.0000	      0.0000
      6.2322	      0.0000	      0.0000
      6.2522	      0.0000	      0.0000
      6.2719	      0.0000	      0.0000
      6.2920	      0.0000	      0.0000
      6.3121	      0.0000	      0.0000
      6.3322	      0.0000	      0.0000
      6.3522	      0.0000	      0.0000
      6.3719	      0.0000	      0.0000
      6.3919	      0.0000	      0.0000
      6.4119	      0.0000	      0.0000
      6.4321	      0.0000	      0.0000
      6.4521	      0.0000	      0.0000
      6.4719	      0.0000	      0.0000
      6.4920	      0.0000	      0.0000
      6.5121	      0.0000	      0.0000
      6.5322	      0.0000	      0.0000
      6.5522	      0.0000	      0.0000
      6.5719	      0.0000	      0.0000
      6.5921	      0.0000	      0.0000
      6.6119	      0.0000	      0.0000
      6.6322	      0.0000	      0.0000
      6.6522	      0.0000	      0.0000
      6.6720	      0.0000	      0.0000
      6.6920	      0.0000	      0.0000
      6.7121	      0.0000	      0.0000
      6.7322	      0.0000	      0.0000
      6.7522	      0.0000	      0.0000
      6.7720	      0.0000	      0.0000
      6.7921	      0.0000	      0.0000
      6.8119	      0.0000	      0.0000
      6.8323	      0.0000	      0.0000
      6.8522	      0.0000	      0.0000
      6.8720	      0.0000	      0.0000
      6.8921	      0.0000	      0.0000
      6.9122	      0.0000	      0.0000
      6.9324	      0.0000	      0.0000
      6.9523	      0.0000	      0.0000
      6.9720	      0.0000	      0.0000
      6.9921	      0.0000	      0.0000
      7.0120	      0.0000	      0.0000
      7.0323	      0.0000	      0.0000
      7.0522	      0.0000	      0.0000
      7.0721	      0.0000	      0.0000
      7.0921	      0.0000	      0.0000
      7.1120	      0.0000	      0.0000
      7.1323	      0.0000	      0.0000
      7.1523	      0.0000	      0.0000
      7.1723	      0.0000	      0.0000
      7.1921	      0.0000	      0.0000
      7.2122	      0.0000	      0.0000
      7.2322	      0.0000	      0.0000
      7.2522	      0.0000	      0.0000
      7.2720	      0.0000	      0.0000
      7.2921	      0.0000	      0.0000
      7.3122	      0.0000	      0.0000
      7.3323	      0.0000	      0.0000
      7.3523	      0.0000	      0.0000
      7.3720	      0.0000	      0.0000
      7.3921	      0.0000	      0.0000
      7.4120	      0.0000	      0.0000
      7.4323	      0.0000	      0.0000
      7.4522	      0.0000	      0.0000
      7.4720	      0.0000	      0.0000
      7.4921	      0.0000	      0.0000
      7.5122	      0.0000	      0.0000
      7.5323	      0.0000	      0.0000
      7.5524	      0.0000	      0.0000
      7.5721	      0.0000	      0.0000
      7.5921	      0.0000	      0.0000
      7.6120	      0.0000	      0.0000
      7.6323	      0.0000	      0.0000
      7.6526	      0.0000	      0.0000
      7.6721	      0.0000	      0.0000
      7.6921	      0.0000	      0.0000
      7.7122	      0.0000	      0.0000
      7.7323	      0.0000	      0.0000
      7.7523	      0.0000	      0.0000
      7.7721	      0.0000	      0.0000
      7.7922	      0.0000	      0.0000
      7.8121	      0.0000	      0.0000
      7.8323	      0.0000	      0.0000
      7.8524	      0.0000	      0.0000
      7.8721	      0.0000	      0.0000
      7.8922	      0.0000	      0.0000
      7.9123	      0.0000	      0.0000
      7.9325	      0.0000	      0.0000
      7.9523	      0.0000	      0.0000
      7.9721	      0.0000	      0.0000
      7.9922	      0.0000	      0.0000
      8.0120	      0.0000	      0.0000
      8.0324	      0.0000	      0.0000
      8.0524	      0.0000	      0.0000
      8.0721	      0.0000	      0.0000
      8.0922	      0.0000	      0.0000
      8.1122	      0.0000	      0.0000
      8.1323	      0.0000	      0.0000
      8.1524	      0.0000	      0.0000
      8.1721	      0.0000	      0.0000
      8.1922	      0.0000	      0.0000
      8.2121	      0.0000	      0.0000
      8.2323	      0.0000	      0.0000
      8.2526	      0.0000	      0.0000
      8.2721	      0.0000	      0.0000
      8.2921	      0.0000	      0.0000
      8.3123	      0.0000	      0.0000
      8.3323	      0.0000	      0.0000
      8.3526	      0.0000	      0.0000
      8.3724	      0.0000	      0.0000
      8.3922	      0.0000	      0.0000
      8.4121	      0.0000	      0.0000
      8.4323	      0.0000	      0.0000
      8.4524	      0.0000	      0.0000
      8.4723	      0.0000	      0.0000
      8.4922	      0.0000	      0.0000
      8.5123	      0.0000	      0.0000
      8.5324	      0.0000	      0.0000
      8.5524	      0.0000	      0.0000
      8.5721	      0.0000	      0.0000
      8.5922	      0.0000	      0.0000
      8.6123	      0.0000	      0.0000
      8.6323	      0.0000	      0.0000
      8.6527	      0.0000	      0.0000
      8.6724	      0.0000	      0.0000
      8.6922	      0.0000	      0.0000
      8.7123	      0.0000	      0.0000
      8.7324	      0.0000	      0.0000
      8.7527	      0.0000	      0.0000
      8.7722	      0.0000	      0.0000
      8.7922	      0.0000	      0.0000
      8.8122	      0.0000	      0.0000
      8.8324	      0.0000	      0.0000
      8.8524	      0.0000	      0.0000
      8.8724	      0.0000	      0.0000
      8.8923	      0.0000	      0.0000
      8.9124	      0.0000	      0.0000
      8.9327	      0.0000	      0.0000
      8.9526	      0.0000	      0.0000
      8.9724	      0.0000	      0.0000
      8.9922	      0.0000	      0.0000
      9.0122	      0.0000	      0.0000
      9.0323	      0.0000	      0.0000
      9.0524	      0.0000	      0.0000
      9.0722	      0.0000	      0.0000
      9.0923	      0.0000	      0.0000
      9.1124	      0.0000	      0.0000
      9.1325	      0.0000	      0.0000
      9.1527	      0.0000	      0.0000
      9.1723	      0.0000	      0.0000
      9.1922	      0.0000	      0.0000
      9.2124	      0.0000	      0.0000
      9.2324	      0.0000	      0.0000
      9.2527	      0.0000	      0.0000
      9.2724	      0.0000	      0.0000
      9.2923	      0.0000	      0.0000
      9.3124	      0.0000	      0.0000
      9.3324	      0.0000	      0.0000
      9.3525	      0.0000	      0.0000
      9.3724	      0.0000	      0.0000
      9.3923	      0.0000	      0.0000
      9.4122	      0.0000	      0.0000
      9.4325	      0.0000	      0.0000
      9.4527	      0.0000	      0.0000
      9.4723	      0.0000	      0.0000
      9.4923	      0.0000	      0.0000
      9.5124	      0.0000	      0.0000
      9.5325	      0.0000	      0.0000
      9.5525	      0.0000	      0.0000
      9.5722	      0.0000	      0.0000
      9.5923	      0.0000	      0.0000
      9.6125	      0.0000	      0.0000
      9.6325	      0.0000	      0.0000
      9.6528	      0.0000	      0.0000
      9.6726	      0.0000	      0.0000
      9.6923	      0.0000	      0.0000
      9.7124	      0.0000	      0.0000
      9.7325	      0.0000	      0.0000
      9.7528	      0.0000	      0.0000
      9.7722	      0.0000	      0.0000
      9.7924	      0.0000	      0.0000
      9.8122	      0.0000	      0.0000
      9.8325	      0.0000	      0.0000
      9.8528	      0.0000	      0.0000
      9.8725	      0.0000	      0.0000
      9.8923	      0.0000	      0.0000
      9.9125	      0.0000	      0.0000
      9.9327	      0.0000	      0.0000
      9.9525	      0.0000	      0.0000
      9.9725	      0.0000	      0.0000
      9.9924	      0.0000	      0.0000
     10.0125	      0.0000	      0.0000
     10.0325	      0.0000	      0.0000
     10.0528	      0.0000	      0.0000
     10.0726	      0.0000	      0.0000
     10.0924	      0.0000	      0.0000
     10.1125	      0.0000	      0.0000
     10.1326	      0.0000	      0.0000
     10.1528	      0.0000	      0.0000
     10.1726	      0.0000	      0.0000
     10.1924	      0.0000	      0.0000
     10.2125	      0.0000	      0.0000
     10.2325	      0.0000	      0.0000
     10.2525	      0.0000	      0.0000
     10.2725	      0.0000	      0.0000
     10.2923	      0.0000	      0.0000
     10.3125	      0.0000	      0.0000
     10.3326	      0.0000	      0.0000
     10.3528	      0.0000	      0.0000
     10.3726	      0.0000	      0.0000
     10.3923	      0.0000	      0.0000
     10.4125	      0.0000	      0.0000
     10.4325	      0.0000	      0.0000
     10.4528	      0.0000	      0.0000
     10.4726	      0.0000	      0.0000
     10.4924	      0.0000	      0.0000
     10.5125	      0.0000	      0.0000
     10.5325	      0.0000	      0.0000
     10.5529	      0.0000	      0.0000
     10.5726	      0.0000	      0.0000
     10.5924	      0.0000	      0.0000
     10.6123	      0.0000	      0.0000
     10.6329	      0.0000	      0.0000
     10.6528	      0.0000	      0.0000
     10.6727	      0.0000	      0.0000
     10.6924	      0.0000	      0.0000
     10.7126	      0.0000	      0.0000
     10.7326	      0.0000	      0.0000
     10.7529	      0.0000	      0.0000
     10.7726	      0.0000	      0.0000
     10.7925	      0.0000	      0.0000
     10.8126	      0.0000	      0.0000
     10.8326	      0.0000	      0.0000
     10.8529	      0.0000	      0.0000
     10.8726	      0.0000	      0.0000
     10.8924	      0.0000	      0.0000
     10.9126	      0.0000	      0.0000
     10.9328	      0.0000	      0.0000
     10.9528	      0.0000	      0.0000
     10.9726	      0.0000	      0.0000
     10.9924	      0.0000	      0.0000
     11.0126	      0.0000	      0.0000
     11.0326	      0.0000	      0.0000
     11.0526	      0.0000	      0.0000
     11.0726	      0.0000	      0.0000
     11.0925	      0.0000	      0.0000
     11.1126	      0.0000	      0.0000
     11.1326	      0.0000	      0.0000
     11.1529	      0.0000	      0.0000
     11.1726	      0.0000	      0.0000
     11.1924	      0.0000	      0.0000
     11.2127	      0.0000	      0.0000
     11.2326	      0.0000	      0.0000
     11.2529	      0.0000	      0.0000
     11.2727	      0.0000	      0.0000
     11.2925	      0.0000	      0.0000
     11.3127	      0.0000	      0.0000
     11.3327	      0.0000	      0.0000
     11.3529	      0.0000	      0.0000
     11.3726	      0.0000	      0.0000
     11.3925	      0.0000	      0.0000
     11.4126	      0.0000	      0.0000
     11.4326	      0.0000	      0.0000
     11.4529	      0.0000	      0.0000
     11.4727	      0.0000	      0.0000
     11.4925	      0.0000	      0.0000
     11.5126	      0.0000	      0.0000
     11.5326	      0.0000	      0.0000
     11.5529	      0.0000	      0.0000
     11.5727	      0.0000	      0.0000
     11.5925	      0.0000	      0.0000
     11.6127	      0.0000	      0.0000
     11.6327	      0.0000	      0.0000
     11.6529	      0.0000	      0.0000
     11.6727	      0.0000	      0.0000
     11.6926	      0.0000	      0.0000
     11.7127	      0.0000	      0.0000
     11.7327	      0.0000	      0.0000
     11.7529	      0.0000	      0.0000
     11.7727	      0.0000	      0.0000
     11.7925	      0.0000	      0.0000
     11.8127	      0.0000	      0.0000
     11.8326	      0.0000	      0.0000
     11.8529	      0.0000	      0.0000
     11.8727	      0.0000	      0.0000
     11.8928	      0.0000	      0.0000
     11.9127	      0.0000	      0.0000
     11.9329	      0.0000	      0.0000
     11.9530	      0.0000	      0.0000
     11.9727	      0.0000	      0.0000
     11.9926	      0.0000	      0.0000
     12.0127	      0.0000	      0.0000
     12.0327	      0.0000	      0.0000
     12.0530	      0.0000	      0.0000
     12.0727	      0.0000	      0.0000
     12.0925	      0.0000	      0.0000
     12.1128	      0.0000	      0.0000
     12.1327	      0.0000	      0.0000
     12.1530	      0.0000	      0.0000
     12.1726	      0.0000	      0.0000
     12.1925	      0.0000	      0.0000
     12.2127	      0.0000	      0.0000
     12.2328	      0.0000	      0.0000
     12.2530	      0.0000	      0.0000
     12.2728	      0.0000	      0.0000
     12.2926	      0.0000	      0.0000
     12.3128	      0.0000	      0.0000
     12.3327	      0.0000	      0.0000
     12.3530	      0.0000	      0.0000
     12.3727	      0.0000	      0.0000
     12.3925	      0.0000	      0.0000
     12.4127	      0.0000	      0.0000
     12.4327	      0.0000	      0.0000
     12.4529	      0.0000	      0.0000
     12.4728	      0.0000	      0.0000
     12.4928	      0.0000	      0.0000
     12.5128	      0.0000	      0.0000
     12.5327	      0.0000	      0.0000
     12.5528	      0.0000	      0.0000
     12.5728	      0.0000	      0.0000
     12.5926	      0.0000	      0.0000
     12.6128	      0.0000	      0.0000
     12.6327	      0.0000	      0.0000
     12.6530	      0.0000	      0.0000
     12.6728	      0.0000	      0.0000
     12.6926	      0.0000	      0.0000
     12.7128	      0.0000	      0.0000
     12.7328	      0.0000	      0.0000
     12.7530	      0.0000	      0.0000
     12.7728	      0.0000	      0.0000
     12.7928	      0.0000	      0.0000
     12.8128	      0.0000	      0.0000
     12.8328	      0.0000	      0.0000
     12.8530	      0.0000	      0.0000
     12.8728	      0.0000	      0.0000
     12.8926	      0.0000	      0.0000
     12.9128	      0.0000	      0.0000
     12.9329	      0.0000	      0.0000
     12.9530	      0.0000	      0.0000
     12.9728	      0.0000	      0.0000
     12.9926	      0.0000	      0.0000
     13.0128	      0.0000	      0.0000
     13.0328	      0.0000	      0.0000
     13.0531	      0.0000	      0.0000
     13.0729	      0.0000	      0.0000
     13.0929	      0.0000	      0.0000
     13.1128	      0.0000	      0.0000
     13.1329	      0.0000	      0.0000
     13.1531	      0.0000	      0.0000
     13.1729	      0.0000	      0.0000
     13.1926	      0.0000	      0.0000
     13.2128	      0.0000	      0.0000
     13.2328	      0.0000	      0.0000
     13.2531	      0.0000	      0.0000
     13.2729	      0.0000	      0.0000
     13.2929	      0.0000	      0.0000
     13.3129	      0.0000	      0.0000
     13.3328	      0.0000	      0.0000
     13.3531	      0.0000	      0.0000
     13.3728	      0.0000	      0.0000
     13.3926	      0.0000	      0.0000
     13.4128	      0.0000	      0.0000
     13.4329	      0.0000	      0.0000
     13.4531	      0.0000	      0.0000
     13.4729	      0.0000	      0.0000
     13.4927	      0.0000	      0.0000
     13.5129	      0.0000	      0.0000
     13.5328	      0.0000	      0.0000
     13.5532	      0.0000	      0.0000
     13.5729	      0.0000	      0.0000
     13.5929	      0.0000	      0.0000
     13.6129	      0.0000	      0.0000
     13.6329	      0.0000	      0.0000
     13.6531	      0.0000	      0.0000
     13.6729	      0.0000	      0.0000
     13.6929	      0.0000	      0.0000
     13.7129	      0.0000	      0.0000
     13.7328	      0.0000	      0.0000
     13.7531	      0.0000	      0.0000
     13.7729	      0.0000	      0.0000
     13.7927	      0.0000	      0.0000
     13.8129	      0.0000	      0.0000
     13.8329	      0.0000	      0.0000
     13.8532	      0.0000	      0.0000
     13.8729	      0.0000	      0.0000
     13.8930	      0.0000	      0.0000
     13.9129	      0.0000	      0.0000
     13.9331	      0.0000	      0.0000
     13.9531	      0.0000	      0.0000
     13.9729	      0.0000	      0.0000
     13.9929	      0.0000	      0.0000
     14.0129	      0.0000	      0.0000
     14.0329	      0.0000	      0.0000
     14.0531	      0.0000	      0.0000
     14.0729	      0.0000	      0.0000
     14.0930	      0.0000	      0.0000
     14.1130	      0.0000	      0.0000
     14.1330	      0.0000	      0.0000
     14.1533	      0.0000	      0.0000
     14.1730	      0.0000	      0.0000
     14.1930	      0.0000	      0.0000
     14.2130	      0.0000	      0.0000
     14.2330	      0.0000	      0.0000
     14.2532	      0.0000	      0.0000
     14.2730	      0.0000	      0.0000
     14.2929	      0.0000	      0.0000
     14.3130	      0.0000	      0.0000
     14.3330	      0.0000	      0.0000
     14.3532	      0.0000	      0.0000
     14.3730	      0.0000	      0.0000
     14.3930	      0.0000	      0.0000
     14.4130	      0.0000	      0.0000
     14.4330	      0.0000	      0.0000
     14.4532	      0.0000	      0.0000
     14.4730	      0.0000	      0.0000
     14.4930	      0.0000	      0.0000
     14.5130	      0.0000	      0.0000
     14.5330	      0.0000	      0.0000
     14.5532	      0.0000	      0.0000
     14.5730	      0.0000	      0.0000
     14.5931	      0.0000	      0.0000
     14.6130	      0.0000	      0.0000
     14.6330	      0.0000	      0.0000
     14.6533	      0.0000	      0.0000
     14.6731	      0.0000	      0.0000
     14.6931	      0.0000	      0.0000
     14.7130	      0.0000	      0.0000
     14.7330	      0.0000	      0.0000
     14.7533	      0.0000	      0.0000
     14.7731	      0.0000	      0.0000
     14.7929	      0.0000	      0.0000
     14.8131	      0.0000	      0.0000
     14.8330	      0.0000	      0.0000
     14.8532	      0.0000	      0.0000
     14.8731	      0.0000	      0.0000
     14.8931	      0.0000	      0.0000
     14.9131	      0.0000	      0.0000
     14.9331	      0.0000	      0.0000
     14.9533	      0.0000	      0.0000
     14.9731	      0.0000	      0.0000
     14.9931	      0.0000	      0.0000
     15.0131	      0.0000	      0.0000
     15.0330	      0.0000	      0.0000
     15.0533	      0.0000	      0.0000
     15.0732	      0.0000	      0.0000
     15.0930	      0.0000	      0.0000
     15.1131	      0.0000	      0.0000
     15.1330	      0.0000	      0.0000
     15.1534	      0.0000	      0.0000
     15.1731	      0.0000	      0.0000
     15.1931	      0.0000	      0.0000
     15.2131	      0.0000	      0.0000
     15.2331	      0.0000	      0.0000
     15.2533	      0.0000	      0.0000
     15.2731	      0.0000	      0.0000
     15.2931	      0.0000	      0.0000
     15.3131	      0.0000	      0.0000
     15.3331	      0.0000	      0.0000
     15.3533	      0.0000	      0.0000
     15.3731	      0.0000	      0.0000
     15.3931	      0.0000	      0.0000
     15.4131	      0.0000	      0.0000
     15.4331	      0.0000	      0.0000
     15.4533	      0.0000	      0.0000
     15.4732	      0.0000	      0.0000
     15.4931	      0.0000	      0.0000
     15.5131	      0.0000	      0.0000
     15.5331	      0.0000	      0.0000
     15.5533	      0.0000	      0.0000
     15.5731	      0.0000	      0.0000
