ï»¿Time_s      	Left_FrontWheelSpeed	Right_FrontWheelSpeed
      2.3604	      0.0000	      0.0000
      2.3804	      0.0000	      0.0000
      2.4004	      0.0000	      0.0000
      2.4204	      0.0000	      0.0000
      2.4404	      0.0000	      0.0000
      2.4604	      0.0000	      0.0000
      2.4807	      0.0000	      0.0000
      2.5004	      0.0000	      0.0000
      2.5204	      0.0000	      0.0000
      2.5404	      0.0000	      0.0000
      2.5604	      0.0000	      0.0000
      2.5805	      0.0000	      0.0000
      2.6004	      0.0000	      0.0000
      2.6204	      0.0000	      0.0000
      2.6404	      0.0000	      0.0000
      2.6604	      0.0000	      0.0000
      2.6805	      0.0000	      0.0000
      2.7004	      0.0000	      0.0000
      2.7205	      0.0000	      0.0000
      2.7405	      0.0000	      0.0000
      2.7604	      0.0000	      0.0000
      2.7808	      0.0000	      0.0000
      2.8005	      0.0000	      0.0000
      2.8205	      0.0000	      0.0000
      2.8405	      0.0000	      0.0000
      2.8605	      0.0000	      0.0000
      2.8805	      0.0000	      0.0000
      2.9005	      0.0000	      0.0000
      2.9205	      0.0000	      0.0000
      2.9405	      0.0000	      0.0000
      2.9604	      0.0000	      0.0000
      2.9805	      0.0000	      0.0000
      3.0005	      0.0000	      0.0000
      3.0205	      0.0000	      0.0000
      3.0405	      0.0000	      0.0000
      3.0605	      0.0000	      0.0000
      3.0805	      0.0000	      0.0000
      3.1005	      0.0000	      0.0000
      3.1205	      0.0000	      0.0000
      3.1405	      0.0000	      0.0000
      3.1605	      0.0000	      0.0000
      3.1808	      0.0000	      0.0000
      3.2005	      0.0000	      0.0000
      3.2205	      0.0000	      0.0000
      3.2405	      0.0000	      0.0000
      3.2605	      0.0000	      0.0000
      3.2808	      0.0000	      0.0000
      3.3005	      0.0000	      0.0000
      3.3205	      0.0000	      0.0000
      3.3405	      0.0000	      0.0000
      3.3605	      0.0000	      0.0000
      3.3805	      0.0000	      0.0000
      3.4005	      0.0000	      0.0000
      3.4205	      0.0000	      0.0000
      3.4405	      0.0000	      0.0000
      3.4605	      0.0000	      0.0000
      3.4805	      0.0000	      0.0000
      3.5005	      0.0000	      0.0000
      3.5205	      0.0000	      0.0000
      3.5405	      0.0000	      0.0000
      3.5605	      0.0000	      0.0000
      3.5806	      0.0000	      0.0000
      3.6005	      0.0000	      0.0000
      3.6205	      0.0000	      0.0000
      3.6405	      0.0000	      0.0000
      3.6605	      0.0000	      0.0000
      3.6805	      0.0000	      0.0000
      3.7005	      0.0000	      0.0000
      3.7205	      0.0000	      0.0000
      3.7405	      0.0000	      0.0000
      3.7605	      0.0000	      0.0000
      3.7808	      0.0000	      0.0000
      3.8005	      0.0000	      0.0000
      3.8205	      0.0000	      0.0000
      3.8405	      0.0000	      0.0000
      3.8605	      0.0000	      0.0000
      3.8806	      0.0000	      0.0000
      3.9005	      0.0000	      0.0000
      3.9205	      0.0000	      0.0000
      3.9406	      0.0000	      0.0000
      3.9605	      0.0000	      0.0000
      3.9806	      0.0000	      0.0000
      4.0006	      0.0000	      0.0000
      4.0206	      0.0000	      0.0000
      4.0406	      0.0000	      0.0000
      4.0605	      0.0000	      0.0000
      4.0806	      0.0000	      0.0000
      4.1006	      0.0000	      0.0000
      4.1206	      0.0000	      0.0000
      4.1406	      0.0000	      0.0000
      4.1606	      0.0000	      0.0000
      4.1809	      0.0000	      0.0000
      4.2006	      0.0000	      0.0000
      4.2206	      0.0000	      0.0000
      4.2406	      0.0000	      0.0000
      4.2606	      0.0000	      0.0000
      4.2809	      0.0000	      0.0000
      4.3006	      0.0000	      0.0000
      4.3206	      0.0000	      0.0000
      4.3406	      0.0000	      0.0000
      4.3606	      0.0000	      0.0000
      4.3809	      0.0000	      0.0000
      4.4006	      0.0000	      0.0000
      4.4206	      0.0000	      0.0000
      4.4406	      0.0000	      0.0000
      4.4606	      0.0000	      0.0000
      4.4806	      0.0000	      0.0000
      4.5006	      0.0000	      0.0000
      4.5206	      0.0000	      0.0000
      4.5406	      0.0000	      0.0000
      4.5606	      0.0000	      0.0000
      4.5806	      0.0000	      0.0000
      4.6006	      0.0000	      0.0000
      4.6206	      0.0000	      0.0000
      4.6406	      0.0000	      0.0000
      4.6606	      0.0000	      0.0000
      4.6806	      0.0000	      0.0000
      4.7006	      0.0000	      0.0000
      4.7206	      0.0000	      0.0000
      4.7406	      0.0000	      0.0000
      4.7606	      0.0000	      0.0000
      4.7809	      0.0000	      0.0000
      4.8006	      0.0000	      0.0000
      4.8206	      0.0000	      0.0000
      4.8406	      0.0000	      0.0000
      4.8606	      0.0000	      0.0000
      4.8807	      0.0000	      0.0000
      4.9006	      0.0000	      0.0000
      4.9206	      0.0000	      0.0000
      4.9406	      0.0000	      0.0000
      4.9606	      0.0000	      0.0000
      4.9809	      0.0000	      0.0000
      5.0006	      0.0000	      0.0000
      5.0206	      0.0000	      0.0000
      5.0407	      0.0000	      0.0000
      5.0606	      0.0000	      0.0000
      5.0807	      0.0000	      0.0000
      5.1006	      0.0000	      0.0000
      5.1207	      0.0000	      0.0000
      5.1407	      0.0000	      0.0000
      5.1607	      0.0000	      0.0000
      5.1810	      0.0000	      0.0000
      5.2007	      0.0000	      0.0000
      5.2207	      0.0000	      0.0000
      5.2407	      0.0000	      0.0000
      5.2607	      0.0000	      0.0000
      5.2810	      0.0000	      0.0000
      5.3007	      0.0000	      0.0000
      5.3207	      0.0000	      0.0000
      5.3407	      0.0000	      0.0000
      5.3607	      0.0000	      0.0000
      5.3807	      0.0000	      0.0000
      5.4007	      0.0000	      0.0000
      5.4207	      0.0000	      0.0000
      5.4407	      0.0000	      0.0000
      5.4607	      0.0000	      0.0000
      5.4816	      0.0000	      0.0000
      5.5007	      0.0000	      0.0000
      5.5207	      0.0000	      0.0000
      5.5407	      0.0000	      0.0000
      5.5623	      0.0000	      0.0000
      5.5810	      0.0000	      0.0000
      5.6007	      0.0000	      0.0000
      5.6207	      0.0000	      0.0000
      5.6407	      0.0000	      0.0000
      5.6607	      0.0000	      0.0000
      5.6807	      0.0000	      0.0000
      5.7007	      0.0000	      0.0000
      5.7207	      0.0000	      0.0000
      5.7407	      0.0000	      0.0000
      5.7607	      0.0000	      0.0000
      5.7810	      0.0000	      0.0000
      5.8007	      0.0000	      0.0000
      5.8207	      0.0000	      0.0000
      5.8407	      0.0000	      0.0000
      5.8607	      0.0000	      0.0000
      5.8808	      0.0000	      0.0000
      5.9007	      0.0000	      0.0000
      5.9207	      0.0000	      0.0000
      5.9407	      0.0000	      0.0000
      5.9607	      0.0000	      0.0000
      5.9810	      0.0000	      0.0000
      6.0007	      0.0000	      0.0000
      6.0207	      0.0000	      0.0000
      6.0408	      0.0000	      0.0000
      6.0610	      0.0000	      0.0000
      6.0810	      0.0000	      0.0000
      6.1007	      0.0000	      0.0000
      6.1207	      0.0000	      0.0000
      6.1407	      0.0000	      0.0000
      6.1607	      0.0000	      0.0000
      6.1811	      0.0000	      0.0000
      6.2008	      0.0000	      0.0000
      6.2208	      0.0000	      0.0000
      6.2408	      0.0000	      0.0000
      6.2607	      0.0000	      0.0000
      6.2811	      0.0000	      0.0000
      6.3007	      0.0000	      0.0000
      6.3208	      0.0000	      0.0000
      6.3408	      0.0000	      0.0000
      6.3607	      0.0000	      0.0000
      6.3811	      0.0000	      0.0000
      6.4008	      0.0000	      0.0000
      6.4208	      0.0000	      0.0000
      6.4408	      0.0000	      0.0000
      6.4608	      0.0000	      0.0000
      6.4816	      0.0000	      0.0000
      6.5008	      0.0000	      0.0000
      6.5208	      0.0000	      0.0000
      6.5408	      0.0000	      0.0000
      6.5624	      0.0000	      0.0000
      6.5811	      0.0000	      0.0000
      6.6008	      0.0000	      0.0000
      6.6208	      0.0000	      0.0000
      6.6408	      0.0000	      0.0000
      6.6608	      0.0000	      0.0000
      6.6811	      0.0000	      0.0000
      6.7008	      0.0000	      0.0000
      6.7208	      0.0000	      0.0000
      6.7408	      0.0000	      0.0000
      6.7608	      0.0000	      0.0000
      6.7811	      0.0000	      0.0000
      6.8008	      0.0000	      0.0000
      6.8208	      0.0000	      0.0000
      6.8408	      0.0000	      0.0000
      6.8608	      0.0000	      0.0000
      6.8811	      0.0000	      0.0000
      6.9008	      0.0000	      0.0000
      6.9208	      0.0000	      0.0000
      6.9408	      0.0000	      0.0000
      6.9608	      0.0000	      0.0000
      6.9811	      0.0000	      0.0000
      7.0008	      0.0000	      0.0000
      7.0208	      0.0000	      0.0000
      7.0408	      0.0000	      0.0000
      7.0611	      0.0000	      0.0000
      7.0809	      0.0000	      0.0000
      7.1008	      0.0000	      0.0000
      7.1209	      0.0000	      0.0000
      7.1409	      0.0000	      0.0000
      7.1608	      0.0000	      0.0000
      7.1812	      0.0000	      0.0000
      7.2009	      0.0000	      0.0000
      7.2208	      0.0000	      0.0000
      7.2408	      0.0000	      0.0000
      7.2608	      0.0000	      0.0000
      7.2812	      0.0000	      0.0000
      7.3008	      0.0000	      0.0000
      7.3208	      0.0000	      0.0000
      7.3409	      0.0000	      0.0000
      7.3608	      0.0000	      0.0000
      7.3812	      0.0000	      0.0000
      7.4008	      0.0000	      0.0000
      7.4209	      0.0000	      0.0000
      7.4409	      0.0000	      0.0000
      7.4608	      0.0000	      0.0000
      7.4817	      0.0000	      0.0000
      7.5009	      0.0000	      0.0000
      7.5209	      0.0000	      0.0000
      7.5409	      0.0000	      0.0000
      7.5611	      0.0000	      0.0000
      7.5812	      0.0000	      0.0000
      7.6009	      0.0000	      0.0000
      7.6209	      0.0000	      0.0000
      7.6409	      0.0000	      0.0000
      7.6609	      0.0000	      0.0000
      7.6812	      0.0000	      0.0000
      7.7009	      0.0000	      0.0000
      7.7209	      0.0000	      0.0000
      7.7409	      0.0000	      0.0000
      7.7609	      0.0000	      0.0000
      7.7812	      0.0000	      0.0000
      7.8009	      0.0000	      0.0000
      7.8209	      0.0000	      0.0000
      7.8409	      0.0000	      0.0000
      7.8609	      0.0000	      0.0000
      7.8812	      0.0000	      0.0000
      7.9009	      0.0000	      0.0000
      7.9209	      0.0000	      0.0000
      7.9409	      0.0000	      0.0000
      7.9609	      0.0000	      0.0000
      7.9812	      0.0000	      0.0000
      8.0009	      0.0000	      0.0000
      8.0209	      0.0000	      0.0000
      8.0409	      0.0000	      0.0000
      8.0612	      0.0000	      0.0000
      8.0812	      0.0000	      0.0000
      8.1009	      0.0000	      0.0000
      8.1209	      0.0000	      0.0000
      8.1409	      0.0000	      0.0000
      8.1609	      0.0000	      0.0000
      8.1812	      0.0000	      0.0000
      8.2012	      0.0000	      0.0000
      8.2209	      0.0000	      0.0000
      8.2410	      0.0000	      0.0000
      8.2609	      0.0000	      0.0000
      8.2813	      0.0000	      0.0000
      8.3009	      0.0000	      0.0000
      8.3210	      0.0000	      0.0000
      8.3410	      0.0000	      0.0000
      8.3609	      0.0000	      0.0000
      8.3813	      0.0000	      0.0000
      8.4009	      0.0000	      0.0000
      8.4209	      0.0000	      0.0000
      8.4410	      0.0000	      0.0000
      8.4609	      0.0000	      0.0000
      8.4818	      0.0000	      0.0000
      8.5010	      0.0000	      0.0000
      8.5209	      0.0000	      0.0000
      8.5410	      0.0000	      0.0000
      8.5612	      0.0000	      0.0000
      8.5813	      0.0000	      0.0000
      8.6009	      0.0000	      0.0000
      8.6210	      0.0000	      0.0000
      8.6410	      0.0000	      0.0000
      8.6610	      0.0000	      0.0000
      8.6813	      0.0000	      0.0000
      8.7010	      0.0000	      0.0000
      8.7210	      0.0000	      0.0000
      8.7410	      0.0000	      0.0000
      8.7610	      0.0000	      0.0000
      8.7813	      0.0000	      0.0000
      8.8010	      0.0000	      0.0000
      8.8210	      0.0000	      0.0000
      8.8410	      0.0000	      0.0000
      8.8610	      0.0000	      0.0000
      8.8813	      0.0000	      0.0000
      8.9010	      0.0000	      0.0000
      8.9210	      0.0000	      0.0000
      8.9410	      0.0000	      0.0000
      8.9610	      0.0000	      0.0000
      8.9813	      0.0000	      0.0000
      9.0010	      0.0000	      0.0000
      9.0210	      0.0000	      0.0000
      9.0410	      0.0000	      0.0000
      9.0613	      0.0000	      0.0000
      9.0813	      0.0000	      0.0000
      9.1010	      0.0000	      0.0000
      9.1210	      0.0000	      0.0000
      9.1410	      0.0000	      0.0000
      9.1610	      0.0000	      0.0000
      9.1813	      0.0000	      0.0000
      9.2010	      0.0000	      0.0000
      9.2210	      0.0000	      0.0000
      9.2410	      0.0000	      0.0000
      9.2610	      0.0000	      0.0000
      9.2814	      0.0000	      0.0000
      9.3010	      0.0000	      0.0000
      9.3210	      0.0000	      0.0000
      9.3410	      0.0000	      0.0000
      9.3610	      0.0000	      0.0000
      9.3813	      0.0000	      0.0000
      9.4010	      0.0000	      0.0000
      9.4210	      0.0000	      0.0000
      9.4410	      0.0000	      0.0000
      9.4610	      0.0000	      0.0000
      9.4819	      0.0000	      0.0000
      9.5010	      0.0000	      0.0000
      9.5211	      0.0000	      0.0000
      9.5411	      0.0000	      0.0000
      9.5613	      0.0000	      0.0000
      9.5814	      0.0000	      0.0000
      9.6011	      0.0000	      0.0000
      9.6211	      0.0000	      0.0000
      9.6411	      0.0000	      0.0000
      9.6610	      0.0000	      0.0000
      9.6814	      0.0000	      0.0000
      9.7011	      0.0000	      0.0000
      9.7211	      0.0000	      0.0000
      9.7411	      0.0000	      0.0000
      9.7611	      0.0000	      0.0000
      9.7814	      0.0000	      0.0000
      9.8011	      0.0000	      0.0000
      9.8211	      0.0000	      0.0000
      9.8411	      0.0000	      0.0000
      9.8611	      0.0000	      0.0000
      9.8814	      0.0000	      0.0000
      9.9011	      0.0000	      0.0000
      9.9211	      0.0000	      0.0000
      9.9411	      0.0000	      0.0000
      9.9611	      0.0000	      0.0000
      9.9814	      0.0000	      0.0000
     10.0011	      0.0000	      0.0000
     10.0211	      0.0000	      0.0000
     10.0411	      0.0000	      0.0000
     10.0614	      0.0000	      0.0000
     10.0814	      0.0000	      0.0000
     10.1011	      0.0000	      0.0000
     10.1211	      0.0000	      0.0000
     10.1411	      0.0000	      0.0000
     10.1611	      0.0000	      0.0000
     10.1814	      0.0000	      0.0000
     10.2011	      0.0000	      0.0000
     10.2211	      0.0000	      0.0000
     10.2411	      0.0000	      0.0000
     10.2611	      0.0000	      0.0000
     10.2815	      0.0000	      0.0000
     10.3011	      0.0000	      0.0000
     10.3211	      0.0000	      0.0000
     10.3411	      0.0000	      0.0000
     10.3611	      0.0000	      0.0000
     10.3814	      0.0000	      0.0000
     10.4011	      0.0000	      0.0000
     10.4211	      0.0000	      0.0000
     10.4411	      0.0000	      0.0000
     10.4611	      0.0000	      0.0000
     10.4817	      0.0000	      0.0000
     10.5011	      0.0000	      0.0000
     10.5211	      0.0000	      0.0000
     10.5411	      0.0000	      0.0000
     10.5614	      0.0000	      0.0000
     10.5815	      0.0000	      0.0000
     10.6011	      0.0000	      0.0000
     10.6211	      0.0000	      0.0000
     10.6411	      0.0000	      0.0000
     10.6611	      0.0000	      0.0000
     10.6815	      0.0000	      0.0000
     10.7011	      0.0000	      0.0000
     10.7212	      0.0000	      0.0000
     10.7412	      0.0000	      0.0000
     10.7612	      0.0000	      0.0000
     10.7816	      0.0000	      0.0000
     10.8012	      0.0000	      0.0000
     10.8212	      0.0000	      0.0000
     10.8412	      0.0000	      0.0000
     10.8611	      0.0000	      0.0000
     10.8815	      0.0000	      0.0000
     10.9012	      0.0000	      0.0000
     10.9212	      0.0000	      0.0000
     10.9412	      0.0000	      0.0000
     10.9612	      0.0000	      0.0000
     10.9815	      0.0000	      0.0000
     11.0012	      0.0000	      0.0000
     11.0212	      0.0000	      0.0000
     11.0412	      0.0000	      0.0000
     11.0612	      0.0000	      0.0000
     11.0815	      0.0000	      0.0000
     11.1012	      0.0000	      0.0000
     11.1212	      0.0000	      0.0000
     11.1412	      0.0000	      0.0000
     11.1612	      0.0000	      0.0000
     11.1815	      0.0000	      0.0000
     11.2012	      0.0000	      0.0000
     11.2212	      0.0000	      0.0000
     11.2412	      0.0000	      0.0000
     11.2612	      0.0000	      0.0000
     11.2815	      0.0000	      0.0000
     11.3012	      0.0000	      0.0000
     11.3212	      0.0000	      0.0000
     11.3412	      0.0000	      0.0000
     11.3612	      0.0000	      0.0000
     11.3816	      0.0000	      0.0000
     11.4015	      0.0000	      0.0000
     11.4212	      0.0000	      0.0000
     11.4412	      0.0000	      0.0000
     11.4630	      0.0000	      0.0000
     11.4818	      0.0000	      0.0000
     11.5013	      0.0000	      0.0000
     11.5212	      0.0000	      0.0000
     11.5412	      0.0000	      0.0000
     11.5615	      0.0000	      0.0000
     11.5815	      0.0000	      0.0000
     11.6012	      0.0000	      0.0000
     11.6212	      0.0000	      0.0000
     11.6412	      0.0000	      0.0000
     11.6631	      0.0000	      0.0000
     11.6816	      0.0000	      0.0000
     11.7012	      0.0000	      0.0000
     11.7212	      0.0000	      0.0000
     11.7413	      0.0000	      0.0000
     11.7631	      0.0000	      0.0000
     11.7817	      0.0000	      0.0000
     11.8012	      0.0000	      0.0000
     11.8212	      0.0000	      0.0000
     11.8413	      0.0000	      0.0000
     11.8629	      0.0000	      0.0000
     11.8816	      0.0000	      0.0000
     11.9015	      0.0000	      0.0000
     11.9213	      0.0000	      0.0000
     11.9413	      0.0000	      0.0000
     11.9631	      0.0000	      0.0000
     11.9816	      0.0000	      0.0000
     12.0013	      0.0000	      0.0000
     12.0213	      0.0000	      0.0000
     12.0413	      0.0000	      0.0000
     12.0631	      0.0000	      0.0000
     12.0816	      0.0000	      0.0000
     12.1015	      0.0000	      0.0000
     12.1213	      0.0000	      0.0000
     12.1413	      0.0000	      0.0000
     12.1630	      0.0000	      0.0000
     12.1816	      0.0000	      0.0000
     12.2013	      0.0000	      0.0000
     12.2213	      0.0000	      0.0000
     12.2413	      0.0000	      0.0000
     12.2630	      0.0000	      0.0000
     12.2817	      0.0000	      0.0000
     12.3016	      0.0000	      0.0000
     12.3213	      0.0000	      0.0000
     12.3413	      0.0000	      0.0000
     12.3631	      0.0000	      0.0000
     12.3817	      0.0000	      0.0000
     12.4016	      0.0000	      0.0000
     12.4213	      0.0000	      0.0000
     12.4413	      0.0000	      0.0000
     12.4631	      0.0000	      0.0000
     12.4816	      0.0000	      0.0000
     12.5016	      0.0000	      0.0000
     12.5213	      0.0000	      0.0000
     12.5413	      0.0000	      0.0000
     12.5631	      0.0000	      0.0000
     12.5817	      0.0000	      0.0000
     12.6016	      0.0000	      0.0000
     12.6216	      0.0000	      0.0000
     12.6413	      0.0000	      0.0000
     12.6631	      0.0000	      0.0000
     12.6817	      0.0000	      0.0000
     12.7016	      0.0000	      0.0000
     12.7213	      0.0000	      0.0000
     12.7413	      0.0000	      0.0000
     12.7631	      0.0000	      0.0000
     12.7818	      0.0000	      0.0000
     12.8016	      0.0000	      0.0000
     12.8213	      0.0000	      0.0000
     12.8413	      0.0000	      0.0000
     12.8632	      0.0000	      0.0000
     12.8817	      0.0000	      0.0000
     12.9016	      0.0000	      0.0000
     12.9216	      0.0000	      0.0000
     12.9414	      0.0000	      0.0000
     12.9631	      0.0000	      0.0000
     12.9817	      0.0000	      0.0000
     13.0016	      0.0000	      0.0000
     13.0216	      0.0000	      0.0000
     13.0414	      0.0000	      0.0000
     13.0632	      0.0000	      0.0000
     13.0817	      0.0000	      0.0000
     13.1016	      0.0000	      0.0000
     13.1214	      0.0000	      0.0000
     13.1414	      0.0000	      0.0000
     13.1632	      0.0000	      0.0000
     13.1817	      0.0000	      0.0000
     13.2017	      0.0000	      0.0000
     13.2217	      0.0000	      0.0000
     13.2414	      0.0000	      0.0000
     13.2632	      0.0000	      0.0000
     13.2818	      0.0000	      0.0000
     13.3017	      0.0000	      0.0000
     13.3217	      0.0000	      0.0000
     13.3414	      0.0000	      0.0000
     13.3632	      0.0000	      0.0000
     13.3818	      0.0000	      0.0000
     13.4017	      0.0000	      0.0000
     13.4217	      0.0000	      0.0000
     13.4414	      0.0000	      0.0000
     13.4632	      0.0000	      0.0000
     13.4820	      0.0000	      0.0000
     13.5017	      0.0000	      0.0000
     13.5217	      0.0000	      0.0000
     13.5414	      0.0000	      0.0000
     13.5632	      0.0000	      0.0000
     13.5818	      0.0000	      0.0000
     13.6017	      0.0000	      0.0000
     13.6217	      0.0000	      0.0000
     13.6417	      0.0000	      0.0000
     13.6632	      0.0000	      0.0000
     13.6818	      0.0000	      0.0000
     13.7017	      0.0000	      0.0000
     13.7217	      0.0000	      0.0000
     13.7414	      0.0000	      0.0000
     13.7632	      0.0000	      0.0000
     13.7819	      0.0000	      0.0000
     13.8017	      0.0000	      0.0000
     13.8217	      0.0000	      0.0000
     13.8414	      0.0000	      0.0000
     13.8632	      0.0000	      0.0000
     13.8818	      0.0000	      0.0000
     13.9017	      0.0000	      0.0000
     13.9217	      0.0000	      0.0000
     13.9414	      0.0000	      0.0000
     13.9632	      0.0000	      0.0000
     13.9819	      0.0000	      0.0000
     14.0017	      0.0000	      0.0000
     14.0217	      0.0000	      0.0000
     14.0415	      0.0000	      0.0000
     14.0633	      0.0000	      0.0000
     14.0819	      0.0000	      0.0000
     14.1017	      0.0000	      0.0000
     14.1217	      0.0000	      0.0000
     14.1415	      0.0000	      0.0000
     14.1632	      0.0000	      0.0000
     14.1821	      0.0000	      0.0000
     14.2015	      0.0000	      0.0000
     14.2218	      0.0000	      0.0000
     14.2418	      0.0000	      0.0000
     14.2633	      0.0000	      0.0000
     14.2820	      0.0000	      0.0000
     14.3018	      0.0000	      0.0000
     14.3218	      0.0000	      0.0000
     14.3415	      0.0000	      0.0000
     14.3633	      0.0000	      0.0000
     14.3819	      0.0000	      0.0000
     14.4018	      0.0000	      0.0000
     14.4218	      0.0000	      0.0000
     14.4418	      0.0000	      0.0000
     14.4618	      0.0000	      0.0000
     14.4821	      0.0000	      0.0000
     14.5018	      0.0000	      0.0000
     14.5218	      0.0000	      0.0000
     14.5418	      0.0000	      0.0000
     14.5618	      0.0000	      0.0000
     14.5820	      0.0000	      0.0000
     14.6018	      0.0000	      0.0000
     14.6218	      0.0000	      0.0000
     14.6418	      0.0000	      0.0000
     14.6618	      0.0000	      0.0000
     14.6820	      0.0000	      0.0000
     14.7018	      0.0000	      0.0000
     14.7218	      0.0000	      0.0000
     14.7418	      0.0000	      0.0000
     14.7618	      0.0000	      0.0000
     14.7821	      0.0000	      0.0000
     14.8018	      0.0000	      0.0000
     14.8218	      0.0000	      0.0000
     14.8418	      0.0000	      0.0000
     14.8621	      0.0000	      0.0000
     14.8820	      0.0000	      0.0000
     14.9018	      0.0000	      0.0000
     14.9218	      0.0000	      0.0000
     14.9418	      0.0000	      0.0000
     14.9618	      0.0000	      0.0000
     14.9820	      0.0000	      0.0000
     15.0018	      0.0000	      0.0000
     15.0219	      0.0000	      0.0000
     15.0418	      0.0000	      0.0000
     15.0621	      0.0000	      0.0000
     15.0820	      0.0000	      0.0000
     15.1018	      0.0000	      0.0000
     15.1219	      0.0000	      0.0000
     15.1418	      0.0000	      0.0000
     15.1633	      0.0000	      0.0000
     15.1821	      0.0000	      0.0000
     15.2018	      0.0000	      0.0000
     15.2218	      0.0000	      0.0000
     15.2418	      0.0000	      0.0000
     15.2618	      0.0000	      0.0000
     15.2821	      0.0000	      0.0000
     15.3018	      0.0000	      0.0000
     15.3219	      0.0000	      0.0000
     15.3419	      0.0000	      0.0000
     15.3619	      0.0000	      0.0000
     15.3820	      0.0000	      0.0000
     15.4019	      0.0000	      0.0000
     15.4219	      0.0000	      0.0000
     15.4419	      0.0000	      0.0000
     15.4619	      0.0000	      0.0000
     15.4821	      0.0000	      0.0000
     15.5019	      0.0000	      0.0000
     15.5219	      0.0000	      0.0000
     15.5419	      0.0000	      0.0000
